url,fecha_publicacion,fecha_limite,titulo,empresa,ocupacion,descripcion,pais,region,tipo_contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzIwNTQxMiAxMDI?lang=es,10/10/2025,17/10/2025,ASISTENTES DOMICILIARIOS,,técnico de atención sociosanitaria a personas en el domicilio/técnica de atención sociosanitaria a personas en el domicilio,"OFERTA 12485 DE AUXILIAR DE AYUDA A DOMICILIO PARA LA VIRGEN DEL CAMINO Y ALREDEDORES, VILECHA, VILLADANGOS... CONTRATO TEMPORAL, JORNADA PARCIAL SE VALORARA FORMACION RELACIONADA CON ATENCIÓN SOCIOSANITARIA IMPRESCINDIBLE TENER CARNET DE CONDUCIR Y VEHICULO PROPIO INTERESADAS/OS PONERSE EN CONTACTO CON LA OFICINA DE EMPLEO SERNA.TF.987215200
Datos de contacto:
CÓDIGO DE OFERTA: 082025012485 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,León,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MDEyNyAxMDI?lang=es,10/10/2025,10/10/2025,AGENTE COMERCIAL DE SEGUROS (REF.: 6891),,corredor de seguros/corredora de seguros,"TAREAS:Prospección de nuevos asegurados/as.Planificación y gestión.Visitas comerciales.Seguimiento de la cartera de clientes PERFIL DE LA PERSONA CANDIDATA:Actitud comercial.Caracter emprendedor. CONDICIONES LABORALES:Contrato indefinido.Jornada completa.Horario flexible.
Datos de contacto:
CÓDIGO DE OFERTA: 032025006891 Las personas interesadas pueden enviar su curriculum vitae a la siguiente dirección de correo electrónico: o3mz@ocaso.es.

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMTk1NCAxMDI?lang=es,10/10/2025,25/10/2025,CONDUCTOR DE CAMIÓN,,Conductor de vehículo de carga/conductora de vehículo de carga,"FUNCIONES:CONDUCIR CAMIONES Y MANIPULAR EQUIPOS DE ELEVACIÓN
REQUISITOS: CARNÉ DE CAMIÓN Y DE OPERADOR DE GRÚA CON 24 MESES DE EXPERIENCIA SE OFRECE:CONTRATO INDEFINIDO A JORNADA COMPLETA
Datos de contacto:
CÓDIGO DE OFERTA: 142025004698 Si está interesado en esta oferta o quiere acceder al resto de ofertas de empleo de la Región de Murcia, y tiene Certificado Digital o CL@VE, ponemos a su disposición la Oficina Virtual del SEF..

Para acceder al detalle de la oferta haga click aquí",Spain,Murcia,Contract
https://europa.eu/eures/portal/jv-se/jv-details/NzIxMTQ5MyAxMDI?lang=es,10/10/2025,25/02/2026,TERAPEUTAS OCUPACIONALES,,terapeuta ocupacional,"TERAPEUTA OCUPACIONAL PARA RESIDENCIA DE MAYORES EN LA LOCALIDAD DE VILLAORNATE Y CASTRO. LEÓN. JORNADA: 10 HORAS SEMANALES. INTERESADOS/AS ENVIAR CV A: MLUIS@GRUPOMIMARA.COM CON COPIA A ECYLVALDEJUAN@JCYL.ES Y EN EL ASUNTO INDICAR: OFERTA 13405 TERAPUETA OCUPACIONAL.
Datos de contacto:
CÓDIGO DE OFERTA: 082025013405 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,León,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzE0NzE5MyAxMDI?lang=es,09/10/2025,30/10/2025,"ALBAÑILES , ENCOFRADORES, PEONAJES.",,albañil,"Empresa de construcción busca Albañil y Encofrador. Trabajos : -Cimentaciones. -Encofrados. -Estructuras, cerramientos... Se requiere: -12 meses de experiencia. -Carnet de conducir. Se ofrece jornada completa de L a V de 8 a 13 horas y 14:30 a 18:30. Contrato laboral indefinido.
Datos de contacto:
CÓDIGO DE OFERTA: 022025001892 Para entrar en el proceso selectivo deberá remitir CV a inaem.oebinefar@aragon.es indicando en el asunto su DNI/NIE y la Ref. 1892..

Para acceder al detalle de la oferta haga click aquí",España,Huesca,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzIxNzc2NCAxMDI?lang=es,09/10/2025,30/10/2025,DIRECTOR COMERCIAL,,director comercial/directora comercial,"Empresa dedicada a la distribución de productos veterinarios busca Director Comercial. Funciones: -Supervisión y coordinación de equipo comercial. -Planificación y control de objetivos comerciales o negocios. -Negociación con grandes cuentas y distribuciones. Se requiere experiencia de 24 meses. Carnet de conducir. Se valorará formación en gestión de equipos comerciales y experiencia en el sector veterinario y ganadero. Jornada partida de mañana y tarde. Se ofrece contrato indefinido e incorporación inmediata.
Datos de contacto:
CÓDIGO DE OFERTA: 022025005858 Remitir CV a inaem.oebinefar@aragon.es indicando en el asunto su DNI/NIE y la Ref. 5858. Los CV que cumplan los requisitos señalados para la oferta serán enviados a la empresa para su valoración. La empresa ira contactando con los candidatos que considere más idóneos.

Para acceder al detalle de la oferta haga click aquí",España,Huesca,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NTg4OCAxMDI?lang=es,10/10/2025,17/10/2025,ENTRENADOR/INSTRUCTOR DE PÁDEL,,Entrenador deportivo/entrenadora deportiva,"Entrenador/instructor de pádel en Cadalso de los Vidrios, horario de tarde.
Datos de contacto:
CÓDIGO DE OFERTA: 132025008135 INTERESADOS ENVIAR cv A : joseluis.camacho@madrid.org Indicando dni.

Para acceder al detalle de la oferta haga click aquí",España,Madrid,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzE5NzM3MCAxMDI?lang=es,10/10/2025,3/11/2025,DEPEDIENTES PARA COMERCIO TEXTIL A TIEMPO PARCIAL,,vendedor especializado en ropa/vendedora especializada en ropa,"DESCRIPCIÓN: Se necesita cubrir un puesto de dependiente/a para comercio textil en Huesca. REQUISITOS imprescindibles: - Experiencia mínima de cinco años en atención al cliente en comercio minorista. - Conocimientos informáticos nivel usuario. - Manejo de redes sociales. REQUISITOS valorables: - Experiencia en comercio textil. FUNCIONES: - Atención y asesoramiento al cliente. - Recepción de los productos. - Gestión de las redes sociales. - Escaparatismo de la tienda. CONDICIONES: Se ofrece contrato temporal posibilidad de indefinido, a jornada parcial 20 hora semanales, en horario de lunes a sábado de 10:00 a 13:30 horas. Sueldo según convenio. Incorporación inmediata. INFORMACIÓN SOBRE EL PROCESO DE SELECCIÓN: Desde la Oficina de empleo remitiremos a la empresa el currículum de las candidaturas que cumplan los requisitos. Después será la entidad la que decida a quién cita para entrevista.
Datos de contacto:
CÓDIGO DE OFERTA: 022025004740 OFICINA DE EMPLEO DE HUESCA: Envíe su currículum al CORREO ELECTRÓNICO inaem.oehuesca@aragon.es poniendo en el asunto el número de oferta 4740 y su número de DNI/NIE (con la letra)..

Para acceder al detalle de la oferta haga click aquí",España,Huesca,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzE5ODI1NSAxMDI?lang=es,10/10/2025,24/10/2025,AUXILIAR ADMINISTRATIVO,,,"Se requiere Auxiliar Administrativo, ciclo formativo de grado medio gestión administrativa, con las funciones propias del puesto. Manejo de herramientas office, conocimientos de inglés, y capacidad de trabajo en equipo. Contrato a media jornada de lunes a jueves de 16.00 a 20.00 horas. Sueldo según convenio. Se podrá acortar la difusión de la oferta de empleo en caso de haber candidatos/as suficientes.
Datos de contacto:
CÓDIGO DE OFERTA: 112025009550 Interesados/as enviar currículum vitae a: voyturlucia@gmail.com.

Para acceder al detalle de la oferta haga click aquí",España,Badajoz,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzIxODM1MiAxMDI?lang=es,10/10/2025,18/10/2025,PEONES DE LA CONSTRUCCIÓN DE EDIFICIOS,,Obrero de la construcción/obrera de la construcción,"Datos de contacto:
CÓDIGO DE OFERTA: 052025005932 www.gobiernodecanarias.org/empleo.

Para acceder al detalle de la oferta haga click aquí",España,,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzIxMzkyNCAxMDI?lang=es,09/10/2025,17/10/2025,2 COMERCIALES DE PUNTO DE VENTA TELEFÓNICO(REF.4860),,,"FUNCIONES: Hacer el asesoramiento y la venta a clientes potenciales. Explicar detalladámente las propuestas comerciales. Realizar el seguimiento post-venta de la cartera de clientes ya fidelizada. Coordinarse constatemente con el resto de las áreas funcionales. REQUISITOS: Experiencia mínima demostrable de 6 meses en el área de atención al cliente y gestión comercial. Valoráble positívamente el conocimiento previo del sector teléfonico. Estudios mínimos de ESO. Se tendrá en cuenta estar en posesión del permiso de conducir B. CONDICIONES: Contrato:Indefinido. Jornada:completa y partida con los descansos legales. Sueldo:según convenio del Sector del Comercio en General + Comisiones.
Datos de contacto:
CÓDIGO DE OFERTA: 032025004860 Interesados/as en la oferta pueden enviar su Curriculum Vitae a:
rrhh@spiralnarcea.es
Poner en Asunto:""COMERCIAL DE PUNTO DE VENTA""..

Para acceder al detalle de la oferta haga click aquí",España,Asturias,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNjk4NCAxMDI?lang=es,10/10/2025,24/10/2025,OPERADOR/A PALA CARGADORA,,,"DESCRIPCIÓN: Puesto ubicado en La Cartuja Baja. REQUISITOS: Es imprescindible experiencia como operario/a de pala cargadora o maquinaria de movimientos de tierras y equipos similares. Carnet de conducir y vehículo para acceder al puesto de trabajo. FUNCIONES: Transportar, elevar y descargar material de un punto a otro, así como para ayudar a empujarlo. CONDICIONES: Jornada completa de 40 horas semanales. Horario nocturno de 00:00 a 08:00. Rango salarial entre 22.000-26.000 euros brutos anuales.
Datos de contacto:
CÓDIGO DE OFERTA: 022025006380 OFICINA EMPLEO INAEM-CENTRO (Doctor Cerrada 3). Si quiere ser candidato/a y cumple los requisitos, deberá: - Si TIENE clave a GESTIÓN DE LA DEMANDA ONLINE , agregar esta oferta a su cesta y pedirla a través de la opción Quiero ser candidato/a . Puede revisar tutoriales en https://inaem.aragon.es/es/gestion-de-la-demanda-online - Si NO TIENE claves de acceso, puede llamar al teléfono 976216157, de 9 a 14 horas, indicando el número de la oferta y su DNI. Es imprescindible estar inscrito en una Oficina de Empleo con la demanda activa. La gestión de esta oferta estará disponible mientras aparezca publicada en la web https://inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",Spain,Zaragoza,Contract
https://europa.eu/eures/portal/jv-se/jv-details/NzIxMjE2NCAxMDI?lang=es,10/10/2025,2/12/2025,ENFERMERO/A,,Enfermero responsable de cuidados generales/enfermera responsable de cuidados generales,"SE NECESITA ENFERMERO/A. CONTRATO TEMPORAL. JORNADA COMPLETA. PERSONAS INTERESADAS CONTACTAR CON LA OFICINA DE EMPLEO DE BEMBIBRE EN HORARIO DE 9:00 A 14:00 EN EL 987 511 461. OFERTA 13457
Datos de contacto:
CÓDIGO DE OFERTA: 082025013457 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,León,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzIwNjg1MiAxMDI?lang=es,10/10/2025,20/10/2025,ELECTRICISTA PARA ALDEHUELA DE LA BOVEDA (SALAMANCA),,Técnico en diseño de sistemas eléctricos/técnica en diseño de sistemas eléctricos,"SE NECESITA ELECTRICISTA OF 1ª PARA LA EMPRESA DIEGO PEREZ BONAL PARA LA ZONA DE VITIGUDINO/CIUDAD RODRIGO (SALAMANCA) REQUISITOS: NIVEL FORMATIVO DE FORMACIÓN PROFESIONAL CON PERMISO DE CONDUCIR OFRECEN: CONTRATO TEMPORAL A JORNADA COMPLETA A LUNES A VIERNES DE 08:00 A 16:30 HRS INTERESADOS: ENVIAR CV A DPBONAL@HOTMAIL.COM ANTES DEL 21 DE OCTUBRE
Datos de contacto:
CÓDIGO DE OFERTA: 082025012787 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,Salamanca,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzIxMDA4NiAxMDI?lang=es,10/10/2025,22/11/2025,PERSONAL DE LIMPIEZA,,Operario de limpieza de edificios/operaria de limpieza de edificios,"SE NECESITA LIMPIADOR/A. CONTRATO INDEFINIDO. JORNADA PARCIAL 2 H/DÍA. PERSONAS INTERESADAS CONTACTAR CON LA OFICINA DE EMPLEO DE BEMBIBRE EN HORARIO DE 9:00 A 14:00 EN EL 987 511 461. OFERTA 13194
Datos de contacto:
CÓDIGO DE OFERTA: 082025013194 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,León,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMjQ5MyAxMDI?lang=es,10/10/2025,20/10/2025,CONDUCTOR/A DE CAMIÓN HORMIGONERA,,Conductor de vehículo de carga/conductora de vehículo de carga,"Se necesita Conductor/a de camión hormigonera para Teruel REQUISITOS IMPRESCINDIBLES: - Poseer experiencia previa conduciendo camiones. - Necesario que posea carnet de conducir C. - Debe figurar inscrito/a como demandante de empleo. - Valorable formación de prevención de riesgos laborales en movimiento de tierras CONDICIONES DEL PUESTO: - Contrato indefinido y a jornada completa. - Salario según convenio.
Datos de contacto:
CÓDIGO DE OFERTA: 022025006130 OFICINA DE EMPLEO DE TERUEL: - Llamando al 978 641409 de 9 a 14 horas indicando número de oferta y número de DNI o NIE. - Enviando curriculum al CORREO ELECTRÓNICO ofempleoteruel4@aragon.es poniendo en el asunto el nº de oferta y el número del DNI o NIE. Para consultar cómo solicitar ofertas de empleo: https://inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",España,Teruel,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzExMTcxMiAxMDI?lang=es,10/10/2025,20/12/2025,TERAPEUTAS OCUPACIONALES,,terapeuta ocupacional,"OFERTA Nº 839 DE TERAPEUTA OCUPACIONAL PARA RESIDENCIA EN VILLARDECIERVOS (ZAMORA). LOS INTERESADOS/AS DEBEN ENVIAR SU C.V. A ECYLDOCTORFLEMING.OFERTAS@JCYL.ES (INDICANDO EN EL ASUNTO EL NÚMERO DE LA OFERTA). FUNCIONES: LAS PROPIAS DEL PUESTO. CONDICIONES: CONTRATO TEMPORAL DE 6 MESES A JORNADA PARCIAL DE 5 HORAS A LA SEMANA.. REQUISITOS: DIPLOMATURA/GRADO EN TERAPIA OCUPACIONAL
Datos de contacto:
CÓDIGO DE OFERTA: 082025000839 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,Zamora,Determinado
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMTE0NiAxMDI?lang=es,10/10/2025,16/10/2025,CONDUCTORES DE CAMIÓN CON REMOLQUE,,Conductor de vehículo de carga/conductora de vehículo de carga,"DESCRIPCIÓN: Se necesita cubrir un puesto de conductor de tráiler para empresa de transporte de áridos en Monflorite-Lascasas. REQUISITOS imprescindibles: - Experiencia mínima de seis meses con camión con remolque. - Permiso de conducir C+E. -Tarjeta de cualificación del conductor (CAP de mercancías). FUNCIONES: - Transporte de mercancías por carretera por rutas en Aragón, camión con bañera para transporte principalmente de áridos. - Realización de trabajos básicos de mecánica de mantenimiento de los camiones. CONDICIONES: Se ofrece contrato indefinido, a jornada completa, en horario de mañanas y tardes de lunes a viernes. Sueldo a convenir según valía. Incorporación inmediata. INFORMACIÓN SOBRE EL PROCESO DE SELECCIÓN: Desde la Oficina de empleo remitiremos a la empresa el currículum de las candidaturas que cumplan los requisitos. Después será la entidad la que decida a quién cita para entrevista.
Datos de contacto:
CÓDIGO DE OFERTA: 022025006065 OFICINA DE EMPLEO DE HUESCA: Envíe su currículum al CORREO ELECTRÓNICO inaem.oehuesca@aragon.es poniendo en el asunto el número de oferta 6065 y su número de DNI/NIE (con la letra)..

Para acceder al detalle de la oferta haga click aquí",España,Huesca,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNDIyNSAxMDI?lang=es,10/10/2025,31/10/2025,ELECTROMECÁNICO/A,,Mecánico de maquinaria industrial/mecánica de maquinaria industrial,"DESCRIPCIÓN: Puesto ubicado en polígono industrial Centro Vía (La Muela) REQUISITOS: Experiencia como electromecánico/a y formación relacionada. Carnet de conducir y vehículo para acceder al puesto. Disponibilidad de realizar desplazamientos a País Vasco, Cataluña y Aragón. Solamente se realizará pernocta de forma muy puntual. FUNCIONES: Mantenimientos correctivos y preventivos de los equipos industriales, reparación de averías, desplazamientos entre semana para realizar mantenimientos en casa de clientes (País Vasco, Aragón y Cataluña). CONDICIONES: Contrato indefinido. Horario de 08:00-17:00 con descanso para comer. Rango salarial entre 25.000-35.000 euros brutos anuales.
Datos de contacto:
CÓDIGO DE OFERTA: 022025006222 OFICINA EMPLEO INAEM-CENTRO (Doctor Cerrada 3). Si quiere ser candidato/a y cumple los requisitos, deberá: - Si TIENE clave a GESTIÓN DE LA DEMANDA ONLINE , agregar esta oferta a su cesta y pedirla a través de la opción Quiero ser candidato/a . Puede revisar tutoriales en https://inaem.aragon.es/es/gestion-de-la-demanda-online - Si NO TIENE claves de acceso, puede llamar al teléfono 976216157, de 9 a 14 horas, indicando el número de la oferta y su DNI. Es imprescindible estar inscrito en una Oficina de Empleo con la demanda activa. La gestión de esta oferta estará disponible mientras aparezca publicada en la web https://inaem.aragon.es/ofertas-de-empleo.

Para acceder al detalle de la oferta haga click aquí",Spain,Zaragoza,Contract
https://europa.eu/eures/portal/jv-se/jv-details/NzIwMzgyMyAxMDI?lang=es,10/10/2025,15/10/2025,AUXILIARES DE ENFERMERÍA DE GERIATRÍA,,Auxiliar de enfermería,"Datos de contacto:
CÓDIGO DE OFERTA: 082025012164 Para más información acuda a empleocastillayleon.jcyl.es/oficinavirtual.

Para acceder al detalle de la oferta haga click aquí",España,Valladolid,Contrato
https://europa.eu/eures/portal/jv-se/jv-details/NzA4ODY0MyAxMDI?lang=es,09/10/2025,30/10/2025,INSTALADOR DE EQUIPOS DE CLIMATIZACIÓN Y REFRIGERACIÓN,,"Instalador de sistemas de calefacción, ventilación y aire acondicionado/instaladora de sistemas de calefacción, ventilación y aire acondicionado","Empresa busca trabajadores para instalación y mantenimiento de equipos de climatización y refrigeración. 1. Instalación de equipos de climatización y refrigeración: -Montaje y conexión de aires acondicionados, -Instalación de conductos de aire -Montaje de tuberías frigoríficas y eléctricas 2. Mantenimiento y reparación: -Diagnóstico y reparación de averías en equipos de climatización y refrigeración. -Carga y recuperación de gases refrigerantes según normativa vigente. -Sustitución de componentes defectuosos. 3. Revisión y puesta en marcha: -Comprobación -Programación y ajuste de termostatos -Pruebas de seguridad y eficiencia Otras tareas relacionadas. Empresa IBC Climatización SL con sede en Binéfar, busca profesionales de la rama de climatización para trabajos principalmente en la zona oriental de la provincia de Huesca y comarcas aledañas de Lleida Titulaciones de Tec. o Tec. superior en instalaciones frigoríficas, producción de calor, electromecánica, mantenimiento, etc. Contratación indefinida, según categoría profesional. Horario de 8 a 13 y de 15 a 18:00 horas Requisitos: -Grado medio/superior en Instalaciones frigoríficas y de climatización. / Producción de calor/ Electromecánica o relacionados. Se valorará también otro tipo de formación como: -Certificado profesional habilitado en instalaciones térmicas en edificios. -Certificado profesional habilitado en instalaciones frigoríficas. -Cursos de prevención de riesgos laborables. -Titulo de manipulador de gases fluorados.
Datos de contacto:
CÓDIGO DE OFERTA: 022024009329 Para entrar en el proceso selectivo se deberá remitir CV a inaem.oebinefar@aragon.es indicando en el asunto su DNI/NIE y la Ref. 9329..

Para acceder al detalle de la oferta haga click aquí",España,Huesca,Contrato
